id,from_id,date,text,post_id,owner_id,parents_stack,thread.count,thread.items,thread.can_post,thread.show_reply_button,thread.groups_can_post,thread.next_from,attachments,attachments_meta.primary_mode,deleted,is_from_post_author,is_negative,bdate,sex,topic,tone,group_id
2326737,832919760,1703212602,"Есть такая легенда. Пришла к царю Соломону женщина и спросила: ""С какого возраста мне начать воспитание ребёнка?"" ""А сколько твоему ребёнку?"" - спросил Соломон. ""Ровно год"", - ответила женщина. На это Соломон сказал: ""Ты опоздала ровно на 12 месяцев"".",2326731.0,-170218556.0,[],0,[],True,True,,,,,,,,10.9.2002,1,trash,negative,170218556
2326948,623475990,1703234298,Папина доча😍,2326731.0,-170218556.0,[],0,[],True,True,,,,,,,,31.1.2000,1,trash,negative,170218556
2327387,423525454,1703265351,Вот ибанатка 🤣 в дурку пилядь 🤣,2326731.0,-170218556.0,[],0,[],True,True,,,,,,,,2.1.1989,1,trash,negative,170218556
2328395,835987475,1703363182,Мир не без уёбков,2326731.0,-170218556.0,[],0,[],True,True,,,,,,,,23.12.1988,2,trash,negative,170218556
20697498,785963059,1703436853,нужна плитка? пишите ))),20697378.0,-23148107.0,[],0,[],True,True,,,,,,,,1.1.2000,2,trash,negative,23148107
20696861,28102708,1703224921,То чувство когда лень чистить с крыши снег. Обвалиться да нечего зато красиво было 😄,20696695.0,-23148107.0,[],0,[],True,True,,,,,,,,8.6.1989,2,trash,negative,23148107
20696899,17464511,1703228929,Вообще то это житель Лысьвы! А не Перми! Зачем менять название города,20696695.0,-23148107.0,[],0,[],True,True,,,,,,,,1.6.1991,1,trash,negative,23148107
2961,171739277,1700146625,парни...,2960.0,-173718071.0,[],0,[],True,True,True,,"[{'type': 'photo', 'photo': {'album_id': -8, 'date': 1700146625, 'id': 457240365, 'owner_id': -173718071, 'access_key': 'df2327a95cbbe73647', 'sizes': [{'height': 63, 'type': 'm', 'width': 130, 'url': 'https://sun9-38.userapi.com/impg/xlqOHxfM4pLH3SgnkFl87PaIWYD6jc19sffLZg/f4DKZeuf7Hk.jpg?size=130x63&quality=96&sign=631bbc756f7cf1def25db64214c9f99c&c_uniq_tag=d8U4An2sVtxw82mXLTuJTIWOCwqPPvjxXL0J0NVmAM8&type=album'}, {'height': 87, 'type': 'o', 'width': 130, 'url': 'https://sun9-38.userapi.com/impg/xlqOHxfM4pLH3SgnkFl87PaIWYD6jc19sffLZg/f4DKZeuf7Hk.jpg?size=130x87&quality=96&crop=75,0,403,270&sign=3dab79f139bcfa5d1d7ea2823f4ab606&c_uniq_tag=GMLVDZtd7tgyalw3uKnB-0E4tcZzgRz3ookuqWT5dyg&type=album'}, {'height': 133, 'type': 'p', 'width': 200, 'url': 'https://sun9-38.userapi.com/impg/xlqOHxfM4pLH3SgnkFl87PaIWYD6jc19sffLZg/f4DKZeuf7Hk.jpg?size=200x133&quality=96&crop=74,0,406,270&sign=9504ae2d188b1fd8a178eb0e84c64626&c_uniq_tag=UR_6TJuPRxqgAFz-UcQLLk3lwFf9W2IzS_pbNmqZh4Q&type=album'}, {'height': 213, 'type': 'q', 'width': 320, 'url': 'https://sun9-38.userapi.com/impg/xlqOHxfM4pLH3SgnkFl87PaIWYD6jc19sffLZg/f4DKZeuf7Hk.jpg?size=320x213&quality=96&crop=74,0,406,270&sign=da4c8b377aa3a4f861d9311e2742b4c1&c_uniq_tag=ROaseYdWjlT9JQt8sRI3_P0zyLJowhySTgyp6L4Lcmo&type=album'}, {'height': 270, 'type': 'r', 'width': 510, 'url': 'https://sun9-38.userapi.com/impg/xlqOHxfM4pLH3SgnkFl87PaIWYD6jc19sffLZg/f4DKZeuf7Hk.jpg?size=510x270&quality=96&crop=22,0,510,270&sign=a5f2a89924c6c20829e2c9f4d36665fb&c_uniq_tag=BiUwu1Kg9k0uGdvnCwCnx_8E72OFZAXy8-SZ4csay54&type=album'}, {'height': 37, 'type': 's', 'width': 75, 'url': 'https://sun9-38.userapi.com/impg/xlqOHxfM4pLH3SgnkFl87PaIWYD6jc19sffLZg/f4DKZeuf7Hk.jpg?size=75x37&quality=96&sign=faa64c51568597ec410eb5fdbedc822c&c_uniq_tag=h9bgXoS-WZTHLCfsEpcd3NAjuNdc9TC8-mrHQSyoOsM&type=album'}, {'height': 270, 'type': 'x', 'width': 554, 'url': 'https://sun9-38.userapi.com/impg/xlqOHxfM4pLH3SgnkFl87PaIWYD6jc19sffLZg/f4DKZeuf7Hk.jpg?size=554x270&quality=96&sign=71cc9b5037a06c112369f0b513c03e85&c_uniq_tag=nsrghGYpzxkK_Df0sikBH7_dCEZt22sBaBr41ts3aqU&type=album'}], 'text': '', 'user_id': 171739277, 'web_view_token': 'e33bbc67ce360e497f'}, 'style': 'full'}]",single,,,,12.6.2002,1,trash,negative,173718071
2964,103129100,1700160946,читириратикатмиаф,2960.0,-173718071.0,[],0,[],True,True,True,,,,,,,20.10.2000,2,trash,negative,173718071
2958,171739277,1699883756,за день,2956.0,-173718071.0,[],0,[],True,True,True,,,,,,,12.6.2002,1,trash,negative,173718071
2957,533312800,1699874124,,2956.0,-173718071.0,[],0,[],True,True,True,,"[{'type': 'sticker', 'sticker': {'inner_type': 'base_sticker_new', 'sticker_id': 91502, 'product_id': 1953, 'images': [{'url': 'https://vk.com/sticker/1-91502-64', 'width': 64, 'height': 64}, {'url': 'https://vk.com/sticker/1-91502-128', 'width': 128, 'height': 128}, {'url': 'https://vk.com/sticker/1-91502-256', 'width': 256, 'height': 256}, {'url': 'https://vk.com/sticker/1-91502-352', 'width': 352, 'height': 352}, {'url': 'https://vk.com/sticker/1-91502-512', 'width': 512, 'height': 512}], 'images_with_background': [{'url': 'https://vk.com/sticker/1-91502-64b', 'width': 64, 'height': 64}, {'url': 'https://vk.com/sticker/1-91502-128b', 'width': 128, 'height': 128}, {'url': 'https://vk.com/sticker/1-91502-256b', 'width': 256, 'height': 256}, {'url': 'https://vk.com/sticker/1-91502-352b', 'width': 352, 'height': 352}, {'url': 'https://vk.com/sticker/1-91502-512b', 'width': 512, 'height': 512}], 'is_allowed': True}, 'style': 'full'}]",,,,,24.1.1997,1,trash,negative,173718071
2950,171739277,1696418505,Откуда у вас скрин из моей презы,2949.0,-173718071.0,[],3,[],True,True,True,next/0//0,,,,,,12.6.2002,1,trash,negative,173718071
2951,283825376,1696419650,Ну я,2949.0,-173718071.0,[],0,[],True,True,True,,,,,,,11.3.2002,2,trash,negative,173718071
2952,209344503,1696435358,,2949.0,-173718071.0,[],0,[],True,True,True,,"[{'type': 'sticker', 'sticker': {'inner_type': 'base_sticker_new', 'sticker_id': 17679, 'product_id': 502, 'images': [{'url': 'https://vk.com/sticker/1-17679-64', 'width': 64, 'height': 64}, {'url': 'https://vk.com/sticker/1-17679-128', 'width': 128, 'height': 128}, {'url': 'https://vk.com/sticker/1-17679-256', 'width': 256, 'height': 256}, {'url': 'https://vk.com/sticker/1-17679-352', 'width': 352, 'height': 352}, {'url': 'https://vk.com/sticker/1-17679-512', 'width': 512, 'height': 512}], 'images_with_background': [{'url': 'https://vk.com/sticker/1-17679-64b', 'width': 64, 'height': 64}, {'url': 'https://vk.com/sticker/1-17679-128b', 'width': 128, 'height': 128}, {'url': 'https://vk.com/sticker/1-17679-256b', 'width': 256, 'height': 256}, {'url': 'https://vk.com/sticker/1-17679-352b', 'width': 352, 'height': 352}, {'url': 'https://vk.com/sticker/1-17679-512b', 'width': 512, 'height': 512}], 'is_allowed': True}, 'style': 'full'}]",,,,,21.6.1998,2,trash,negative,173718071
2877,171739277,1668884436,Как прекрасен тех отдел,2875.0,-173718071.0,[],0,[],True,True,True,,,,,,,12.6.2002,1,trash,negative,173718071
2843,171739277,1663687180,,2842.0,-173718071.0,[],0,[],True,True,True,,"[{'type': 'photo', 'photo': {'album_id': -8, 'date': 1663687180, 'id': 457240309, 'owner_id': -173718071, 'access_key': 'd079b35048312529cf', 'sizes': [{'height': 43, 'type': 'm', 'width': 38, 'url': 'https://sun9-64.userapi.com/impg/lBjpwVGnsk0eF7TIQ4X21CEhv3OmDXI5hdSMRA/P09Kf-ppFKM.jpg?size=38x43&quality=96&sign=557cff2ea74d79c2b88baf349c55dcc7&c_uniq_tag=mem4m5KN5vRpeBvmZbzy72ahnHs2NNmx6PvxxJ3JP3w&type=album'}, {'height': 43, 'type': 'o', 'width': 38, 'url': 'https://sun9-64.userapi.com/impg/lBjpwVGnsk0eF7TIQ4X21CEhv3OmDXI5hdSMRA/P09Kf-ppFKM.jpg?size=38x43&quality=96&sign=557cff2ea74d79c2b88baf349c55dcc7&c_uniq_tag=mem4m5KN5vRpeBvmZbzy72ahnHs2NNmx6PvxxJ3JP3w&type=album'}, {'height': 43, 'type': 'p', 'width': 38, 'url': 'https://sun9-64.userapi.com/impg/lBjpwVGnsk0eF7TIQ4X21CEhv3OmDXI5hdSMRA/P09Kf-ppFKM.jpg?size=38x43&quality=96&sign=557cff2ea74d79c2b88baf349c55dcc7&c_uniq_tag=mem4m5KN5vRpeBvmZbzy72ahnHs2NNmx6PvxxJ3JP3w&type=album'}, {'height': 43, 'type': 'q', 'width': 38, 'url': 'https://sun9-64.userapi.com/impg/lBjpwVGnsk0eF7TIQ4X21CEhv3OmDXI5hdSMRA/P09Kf-ppFKM.jpg?size=38x43&quality=96&sign=557cff2ea74d79c2b88baf349c55dcc7&c_uniq_tag=mem4m5KN5vRpeBvmZbzy72ahnHs2NNmx6PvxxJ3JP3w&type=album'}, {'height': 43, 'type': 'r', 'width': 38, 'url': 'https://sun9-64.userapi.com/impg/lBjpwVGnsk0eF7TIQ4X21CEhv3OmDXI5hdSMRA/P09Kf-ppFKM.jpg?size=38x43&quality=96&sign=557cff2ea74d79c2b88baf349c55dcc7&c_uniq_tag=mem4m5KN5vRpeBvmZbzy72ahnHs2NNmx6PvxxJ3JP3w&type=album'}, {'height': 43, 'type': 's', 'width': 38, 'url': 'https://sun9-64.userapi.com/impg/lBjpwVGnsk0eF7TIQ4X21CEhv3OmDXI5hdSMRA/P09Kf-ppFKM.jpg?size=38x43&quality=96&sign=557cff2ea74d79c2b88baf349c55dcc7&c_uniq_tag=mem4m5KN5vRpeBvmZbzy72ahnHs2NNmx6PvxxJ3JP3w&type=album'}, {'height': 43, 'type': 'x', 'width': 38, 'url': 'https://sun9-64.userapi.com/impg/lBjpwVGnsk0eF7TIQ4X21CEhv3OmDXI5hdSMRA/P09Kf-ppFKM.jpg?size=38x43&quality=96&sign=557cff2ea74d79c2b88baf349c55dcc7&c_uniq_tag=mem4m5KN5vRpeBvmZbzy72ahnHs2NNmx6PvxxJ3JP3w&type=album'}], 'text': '', 'user_id': 171739277, 'web_view_token': 'd0779bba61790a5df7'}, 'style': 'full'}]",single,,,,12.6.2002,1,trash,negative,173718071
2846,533312800,1663688408,,2842.0,-173718071.0,[],0,[],True,True,True,,"[{'type': 'photo', 'photo': {'album_id': -8, 'date': 1663688408, 'id': 457240312, 'owner_id': -173718071, 'access_key': 'db93b51a350c5a4a80', 'sizes': [{'height': 43, 'type': 'm', 'width': 38, 'url': 'https://sun9-64.userapi.com/impg/Iv_Eoo-S1gH0ztbvDsdpE8QLZzLT90kNo-pfBA/2Nx7B3UmOfc.jpg?size=38x43&quality=96&sign=21a5b8c1159b54838ca1dbe163e5ed02&c_uniq_tag=Iunwbd0LyUAdpAG7ZmHrfEsPB9CXfe0buiMQ9M3DXXw&type=album'}, {'height': 43, 'type': 'o', 'width': 38, 'url': 'https://sun9-64.userapi.com/impg/Iv_Eoo-S1gH0ztbvDsdpE8QLZzLT90kNo-pfBA/2Nx7B3UmOfc.jpg?size=38x43&quality=96&sign=21a5b8c1159b54838ca1dbe163e5ed02&c_uniq_tag=Iunwbd0LyUAdpAG7ZmHrfEsPB9CXfe0buiMQ9M3DXXw&type=album'}, {'height': 43, 'type': 'p', 'width': 38, 'url': 'https://sun9-64.userapi.com/impg/Iv_Eoo-S1gH0ztbvDsdpE8QLZzLT90kNo-pfBA/2Nx7B3UmOfc.jpg?size=38x43&quality=96&sign=21a5b8c1159b54838ca1dbe163e5ed02&c_uniq_tag=Iunwbd0LyUAdpAG7ZmHrfEsPB9CXfe0buiMQ9M3DXXw&type=album'}, {'height': 43, 'type': 'q', 'width': 38, 'url': 'https://sun9-64.userapi.com/impg/Iv_Eoo-S1gH0ztbvDsdpE8QLZzLT90kNo-pfBA/2Nx7B3UmOfc.jpg?size=38x43&quality=96&sign=21a5b8c1159b54838ca1dbe163e5ed02&c_uniq_tag=Iunwbd0LyUAdpAG7ZmHrfEsPB9CXfe0buiMQ9M3DXXw&type=album'}, {'height': 43, 'type': 'r', 'width': 38, 'url': 'https://sun9-64.userapi.com/impg/Iv_Eoo-S1gH0ztbvDsdpE8QLZzLT90kNo-pfBA/2Nx7B3UmOfc.jpg?size=38x43&quality=96&sign=21a5b8c1159b54838ca1dbe163e5ed02&c_uniq_tag=Iunwbd0LyUAdpAG7ZmHrfEsPB9CXfe0buiMQ9M3DXXw&type=album'}, {'height': 43, 'type': 's', 'width': 38, 'url': 'https://sun9-64.userapi.com/impg/Iv_Eoo-S1gH0ztbvDsdpE8QLZzLT90kNo-pfBA/2Nx7B3UmOfc.jpg?size=38x43&quality=96&sign=21a5b8c1159b54838ca1dbe163e5ed02&c_uniq_tag=Iunwbd0LyUAdpAG7ZmHrfEsPB9CXfe0buiMQ9M3DXXw&type=album'}, {'height': 43, 'type': 'x', 'width': 38, 'url': 'https://sun9-64.userapi.com/impg/Iv_Eoo-S1gH0ztbvDsdpE8QLZzLT90kNo-pfBA/2Nx7B3UmOfc.jpg?size=38x43&quality=96&sign=21a5b8c1159b54838ca1dbe163e5ed02&c_uniq_tag=Iunwbd0LyUAdpAG7ZmHrfEsPB9CXfe0buiMQ9M3DXXw&type=album'}], 'text': '', 'user_id': 533312800, 'web_view_token': '27f4109828ce331cf9'}, 'style': 'full'}]",single,,,,24.1.1997,1,trash,negative,173718071
2844,342090689,1663687234,,2842.0,-173718071.0,[],0,[],True,True,True,,"[{'type': 'photo', 'photo': {'album_id': -8, 'date': 1663687234, 'id': 457240310, 'owner_id': -173718071, 'access_key': 'fbc2dbc1d9c2582799', 'sizes': [{'height': 43, 'type': 'm', 'width': 38, 'url': 'https://sun9-9.userapi.com/impg/RDSoY1QjolKZob3HFV274GTql9_PeCFaww6G0Q/YZufJ2Ck7i8.jpg?size=38x43&quality=96&sign=77044e3a90a5965a10cc8a55c0c4d9c1&c_uniq_tag=gHLI9qGzS_7PlSxT90BV6lnKB_1VXA7-Bped9OvXaf4&type=album'}, {'height': 43, 'type': 'o', 'width': 38, 'url': 'https://sun9-9.userapi.com/impg/RDSoY1QjolKZob3HFV274GTql9_PeCFaww6G0Q/YZufJ2Ck7i8.jpg?size=38x43&quality=96&sign=77044e3a90a5965a10cc8a55c0c4d9c1&c_uniq_tag=gHLI9qGzS_7PlSxT90BV6lnKB_1VXA7-Bped9OvXaf4&type=album'}, {'height': 43, 'type': 'p', 'width': 38, 'url': 'https://sun9-9.userapi.com/impg/RDSoY1QjolKZob3HFV274GTql9_PeCFaww6G0Q/YZufJ2Ck7i8.jpg?size=38x43&quality=96&sign=77044e3a90a5965a10cc8a55c0c4d9c1&c_uniq_tag=gHLI9qGzS_7PlSxT90BV6lnKB_1VXA7-Bped9OvXaf4&type=album'}, {'height': 43, 'type': 'q', 'width': 38, 'url': 'https://sun9-9.userapi.com/impg/RDSoY1QjolKZob3HFV274GTql9_PeCFaww6G0Q/YZufJ2Ck7i8.jpg?size=38x43&quality=96&sign=77044e3a90a5965a10cc8a55c0c4d9c1&c_uniq_tag=gHLI9qGzS_7PlSxT90BV6lnKB_1VXA7-Bped9OvXaf4&type=album'}, {'height': 43, 'type': 'r', 'width': 38, 'url': 'https://sun9-9.userapi.com/impg/RDSoY1QjolKZob3HFV274GTql9_PeCFaww6G0Q/YZufJ2Ck7i8.jpg?size=38x43&quality=96&sign=77044e3a90a5965a10cc8a55c0c4d9c1&c_uniq_tag=gHLI9qGzS_7PlSxT90BV6lnKB_1VXA7-Bped9OvXaf4&type=album'}, {'height': 43, 'type': 's', 'width': 38, 'url': 'https://sun9-9.userapi.com/impg/RDSoY1QjolKZob3HFV274GTql9_PeCFaww6G0Q/YZufJ2Ck7i8.jpg?size=38x43&quality=96&sign=77044e3a90a5965a10cc8a55c0c4d9c1&c_uniq_tag=gHLI9qGzS_7PlSxT90BV6lnKB_1VXA7-Bped9OvXaf4&type=album'}, {'height': 43, 'type': 'x', 'width': 38, 'url': 'https://sun9-9.userapi.com/impg/RDSoY1QjolKZob3HFV274GTql9_PeCFaww6G0Q/YZufJ2Ck7i8.jpg?size=38x43&quality=96&sign=77044e3a90a5965a10cc8a55c0c4d9c1&c_uniq_tag=gHLI9qGzS_7PlSxT90BV6lnKB_1VXA7-Bped9OvXaf4&type=album'}], 'text': '', 'user_id': 342090689, 'web_view_token': 'b9c70bf846f251b02f'}, 'style': 'full'}]",single,,,,5.5.2003,1,trash,negative,173718071
2917,533312800,1692302934,Все правда,2914.0,-173718071.0,[],0,[],True,True,True,,,,,,,24.1.1997,1,trash,negative,173718071
2920,1876937,1692338029,А нам лайкать ловко вполне)),2914.0,-173718071.0,[],0,[],True,True,True,,,,,,,19.1.1989,1,trash,negative,173718071
2889,533312800,1671529512,МНЕ ПЛОХО ОТ ТОГО НАСКОЛЬКО ХОРОШО,2888.0,-173718071.0,[],0,[],True,True,True,,,,,,,24.1.1997,1,trash,negative,173718071
2864,533312800,1665923322,,2862.0,-173718071.0,[],0,[],True,True,True,,"[{'type': 'sticker', 'sticker': {'inner_type': 'base_sticker_new', 'sticker_id': 72635, 'product_id': 1532, 'images': [{'url': 'https://vk.com/sticker/1-72635-64', 'width': 64, 'height': 64}, {'url': 'https://vk.com/sticker/1-72635-128', 'width': 128, 'height': 128}, {'url': 'https://vk.com/sticker/1-72635-256', 'width': 256, 'height': 256}, {'url': 'https://vk.com/sticker/1-72635-352', 'width': 352, 'height': 352}, {'url': 'https://vk.com/sticker/1-72635-512', 'width': 512, 'height': 512}], 'images_with_background': [{'url': 'https://vk.com/sticker/1-72635-64b', 'width': 64, 'height': 64}, {'url': 'https://vk.com/sticker/1-72635-128b', 'width': 128, 'height': 128}, {'url': 'https://vk.com/sticker/1-72635-256b', 'width': 256, 'height': 256}, {'url': 'https://vk.com/sticker/1-72635-352b', 'width': 352, 'height': 352}, {'url': 'https://vk.com/sticker/1-72635-512b', 'width': 512, 'height': 512}], 'is_allowed': True}, 'style': 'full'}]",,,,,24.1.1997,1,trash,negative,173718071
2866,338179279,1665969847,,2862.0,-173718071.0,[],0,[],True,True,True,,"[{'type': 'sticker', 'sticker': {'inner_type': 'base_sticker_new', 'sticker_id': 75522, 'product_id': 1597, 'images': [{'url': 'https://vk.com/sticker/1-75522-64', 'width': 64, 'height': 64}, {'url': 'https://vk.com/sticker/1-75522-128', 'width': 128, 'height': 128}, {'url': 'https://vk.com/sticker/1-75522-256', 'width': 256, 'height': 256}, {'url': 'https://vk.com/sticker/1-75522-352', 'width': 352, 'height': 352}, {'url': 'https://vk.com/sticker/1-75522-512', 'width': 512, 'height': 512}], 'images_with_background': [{'url': 'https://vk.com/sticker/1-75522-64b', 'width': 64, 'height': 64}, {'url': 'https://vk.com/sticker/1-75522-128b', 'width': 128, 'height': 128}, {'url': 'https://vk.com/sticker/1-75522-256b', 'width': 256, 'height': 256}, {'url': 'https://vk.com/sticker/1-75522-352b', 'width': 352, 'height': 352}, {'url': 'https://vk.com/sticker/1-75522-512b', 'width': 512, 'height': 512}], 'is_allowed': True}, 'style': 'full'}]",,,,,9.1.2001,1,trash,negative,173718071
2855,533312800,1665073546,🤡🔫,2852.0,-173718071.0,[],0,[],True,True,True,,,,,,,24.1.1997,1,trash,negative,173718071
2854,548955691,1665072932,мне плоха,2852.0,-173718071.0,[],0,[],True,True,True,,,,,,,2.12.2000,1,trash,negative,173718071
2858,316839821,1665238141,Ахаххахахахха,2852.0,-173718071.0,[],0,[],True,True,True,,,,,,,19.3.2002,1,trash,negative,173718071
2835,533312800,1662376263,Мой любимый вкус😋,2834.0,-173718071.0,[],0,[],True,True,True,,,,,,,24.1.1997,1,trash,negative,173718071
2785,533312800,1653492631,убило,2784.0,-173718071.0,[],0,[],True,True,True,,,,,,,24.1.1997,1,trash,negative,173718071
2786,548955691,1653492652,"дисклеймер: ничего личного, нам просто нравится, как Анатолий собирает преподский состав по принципу причёски",2784.0,-173718071.0,[],1,[],True,True,True,next/0//0,,,,,,2.12.2000,1,trash,negative,173718071
2787,253464013,1653554133,аянами рей,2784.0,-173718071.0,[],0,[],True,True,True,,"[{'type': 'photo', 'photo': {'album_id': -8, 'date': 1653554133, 'id': 457240268, 'owner_id': -173718071, 'access_key': '3072ccef00c3bd6ff3', 'sizes': [{'height': 97, 'type': 'm', 'width': 130, 'url': 'https://sun9-67.userapi.com/impg/3ANLqpJC37KNAWYODyR57a_hUg4QkQnkYZiGVg/iMVSnXsli88.jpg?size=130x97&quality=96&sign=4309e10a4bf47207be570ac6544e181c&c_uniq_tag=esCwJ_JU6YicsLVF8i8MvwKd6Ppl6bgYvtT92ng6lBM&type=album'}, {'height': 97, 'type': 'o', 'width': 130, 'url': 'https://sun9-67.userapi.com/impg/3ANLqpJC37KNAWYODyR57a_hUg4QkQnkYZiGVg/iMVSnXsli88.jpg?size=130x97&quality=96&sign=4309e10a4bf47207be570ac6544e181c&c_uniq_tag=esCwJ_JU6YicsLVF8i8MvwKd6Ppl6bgYvtT92ng6lBM&type=album'}, {'height': 150, 'type': 'p', 'width': 200, 'url': 'https://sun9-67.userapi.com/impg/3ANLqpJC37KNAWYODyR57a_hUg4QkQnkYZiGVg/iMVSnXsli88.jpg?size=200x150&quality=96&sign=85f80ae123c1c349f1f3155a80e0b3f6&c_uniq_tag=vkCPeOJs5EyVRor2inkdgtqdJe1s4rpVfcvDWaUOSnQ&type=album'}, {'height': 240, 'type': 'q', 'width': 320, 'url': 'https://sun9-67.userapi.com/impg/3ANLqpJC37KNAWYODyR57a_hUg4QkQnkYZiGVg/iMVSnXsli88.jpg?size=320x240&quality=96&sign=ac31795c0b38f901aa227fa438efa2cb&c_uniq_tag=S_bvI3QoUbpijwgSIGwcqRxZMhPKgY3fLxPzV0tDFVU&type=album'}, {'height': 382, 'type': 'r', 'width': 510, 'url': 'https://sun9-67.userapi.com/impg/3ANLqpJC37KNAWYODyR57a_hUg4QkQnkYZiGVg/iMVSnXsli88.jpg?size=510x382&quality=96&sign=ed49a34b902890e9595ce8527ad79c5b&c_uniq_tag=NEUGyzqTCcftTauvW5G2o6KyR3MWDDcsTIlvektLui8&type=album'}, {'height': 56, 'type': 's', 'width': 75, 'url': 'https://sun9-67.userapi.com/impg/3ANLqpJC37KNAWYODyR57a_hUg4QkQnkYZiGVg/iMVSnXsli88.jpg?size=75x56&quality=96&sign=f4871781834fd6151b372d0773194d54&c_uniq_tag=keDQdmOlj6dUGYP33Sigg2HcoB1FA6mnKhNvu-pMnhI&type=album'}, {'height': 1200, 'type': 'w', 'width': 1600, 'url': 'https://sun9-67.userapi.com/impg/3ANLqpJC37KNAWYODyR57a_hUg4QkQnkYZiGVg/iMVSnXsli88.jpg?size=1600x1200&quality=96&sign=473cbc85f91549d1432acdffda7473f5&c_uniq_tag=UfZLHKeHXzf_g0amb-7SoR8zeoC8nBpZzoHyZ5O0eag&type=album'}, {'height': 453, 'type': 'x', 'width': 604, 'url': 'https://sun9-67.userapi.com/impg/3ANLqpJC37KNAWYODyR57a_hUg4QkQnkYZiGVg/iMVSnXsli88.jpg?size=604x453&quality=96&sign=ccfd4caf036c49da702d4b65b5b3fa53&c_uniq_tag=w0U-qkyigp18deslEeBEPtHMUnHVVkmt-EkZiBcfj7g&type=album'}, {'height': 605, 'type': 'y', 'width': 807, 'url': 'https://sun9-67.userapi.com/impg/3ANLqpJC37KNAWYODyR57a_hUg4QkQnkYZiGVg/iMVSnXsli88.jpg?size=807x605&quality=96&sign=4567a6b66874612ec79277e08297bc2d&c_uniq_tag=BS9WyVlaFAEmVRpr7tnrhIktlCnuzCwM9jW2gnaSqx0&type=album'}, {'height': 960, 'type': 'z', 'width': 1280, 'url': 'https://sun9-67.userapi.com/impg/3ANLqpJC37KNAWYODyR57a_hUg4QkQnkYZiGVg/iMVSnXsli88.jpg?size=1280x960&quality=96&sign=13df053811388b050eb3ed81483a94ce&c_uniq_tag=QQFFQRp_nn-Qy20znG-gchZw4_ImO2sG2ZZQ5mbNm0E&type=album'}], 'text': '', 'user_id': 253464013, 'web_view_token': 'c3423d857727c8781d'}, 'style': 'full'}]",single,,,,1.7.2002,1,trash,negative,173718071
2766,533312800,1652824893,Теперь жду вариант правильной последовательности от каждого преподавателя,2754.0,-173718071.0,[],0,[],True,True,True,,,,,,,24.1.1997,1,trash,negative,173718071
2763,1093551,1652823871,какая наивность,2754.0,-173718071.0,[],0,[],True,True,True,,,,,,,7.7.1988,2,trash,negative,173718071
